--- Relatorio Consolidado de Monstros ---
Total de spawns encontrados: 2827
--------------------------------------------------
Map: //brasilis | ID: 2081 | Name: Strange Hydra
Map: gon_fild01 | ID: 22270 | Name: Serpentis
Map: gon_fild01 | ID: 22621 | Name: Mantoku
Map: gon_fild01 | ID: 22625 | Name: Jaguardian
Map: hu_fild01 | ID: 1368 | Name: Geographer
Map: hu_fild01 | ID: 1715 | Name: Novus
Map: hu_fild01 | ID: 1718 | Name: Novus
Map: hu_fild01 | ID: 1721 | Name: Dragon Egg
Map: hu_fild01 | ID: 22581 | Name: Geodius
Map: hu_fild01 | ID: 22923 | Name: Novalyn
Map: hu_fild02 | ID: 1259 | Name: Gryphon
Map: hu_fild02 | ID: 1368 | Name: Geographer
Map: hu_fild02 | ID: 1715 | Name: Novus
Map: hu_fild02 | ID: 1718 | Name: Novus
Map: hu_fild02 | ID: 1721 | Name: Dragon Egg
Map: hu_fild02 | ID: 22581 | Name: Geodius
Map: hu_fild02 | ID: 22923 | Name: Novalyn
Map: hu_fild04 | ID: 1079 | Name: Blue Plant
Map: hu_fild04 | ID: 1081 | Name: Yellow Plant
Map: hu_fild04 | ID: 1368 | Name: Geographer
Map: hu_fild04 | ID: 1715 | Name: Novus
Map: hu_fild04 | ID: 1718 | Name: Novus
Map: hu_fild04 | ID: 1721 | Name: Dragon Egg
Map: hu_fild04 | ID: 22581 | Name: Geodius
Map: hu_fild04 | ID: 22923 | Name: Novalyn
Map: hu_fild05 | ID: 1715 | Name: Novus
Map: hu_fild05 | ID: 1718 | Name: Novus
Map: hu_fild05 | ID: 1721 | Name: Dragon Egg
Map: hu_fild05 | ID: 22923 | Name: Novalyn
Map: hu_fild06 | ID: 1073 | Name: Crab
Map: hu_fild06 | ID: 1074 | Name: Shellfish
Map: hu_fild06 | ID: 1080 | Name: Green Plant
Map: hu_fild06 | ID: 1081 | Name: Yellow Plant
Map: hu_fild06 | ID: 1266 | Name: Aster
Map: hu_fild06 | ID: 22305 | Name: Carapax
Map: hu_fild06 | ID: 22306 | Name: Skelldra
Map: hu_fild06 | ID: 22480 | Name: Astralit
Map: ice_dun01 | ID: 1776 | Name: Siroma
Map: ice_dun01 | ID: 1778 | Name: Gazeti
Map: ice_dun01 | ID: 1780 | Name: Muscipular
Map: ice_dun01 | ID: 1782 | Name: Roween
Map: ice_dun01 | ID: 22984 | Name: Siramic
Map: ice_dun01 | ID: 22986 | Name: Gazarr
Map: ice_dun01 | ID: 22988 | Name: Musciprex
Map: ice_dun01 | ID: 22990 | Name: Rovenar
Map: ice_dun02 | ID: 1775 | Name: Snowier
Map: ice_dun02 | ID: 1776 | Name: Siroma
Map: ice_dun02 | ID: 1777 | Name: Ice Titan
Map: ice_dun02 | ID: 1778 | Name: Gazeti
Map: ice_dun02 | ID: 1789 | Name: Iceicle
Map: ice_dun02 | ID: 22983 | Name: Niveon
Map: ice_dun02 | ID: 22984 | Name: Siramic
Map: ice_dun02 | ID: 22985 | Name: Cryovast
Map: ice_dun02 | ID: 22986 | Name: Gazarr
Map: ice_dun03 | ID: 1775 | Name: Snowier
Map: ice_dun03 | ID: 1777 | Name: Ice Titan
Map: ice_dun03 | ID: 1778 | Name: Gazeti
Map: ice_dun03 | ID: 1789 | Name: Iceicle
Map: ice_dun03 | ID: 22983 | Name: Niveon
Map: ice_dun03 | ID: 22985 | Name: Cryovast
Map: ice_dun03 | ID: 22986 | Name: Gazarr
Map: in_sphinx1 | ID: 1111 | Name: Drainliar
Map: in_sphinx1 | ID: 1146 | Name: Matyr
Map: in_sphinx1 | ID: 1164 | Name: Requiem
Map: in_sphinx1 | ID: 1178 | Name: Zerom
Map: in_sphinx1 | ID: 22342 | Name: Siphylos
Map: in_sphinx1 | ID: 22377 | Name: Maltyr
Map: in_sphinx1 | ID: 22395 | Name: Quiescent
Map: in_sphinx1 | ID: 22405 | Name: Zerath
Map: in_sphinx2 | ID: 1111 | Name: Drainliar
Map: in_sphinx2 | ID: 1146 | Name: Matyr
Map: in_sphinx2 | ID: 1164 | Name: Requiem
Map: in_sphinx2 | ID: 1178 | Name: Zerom
Map: in_sphinx2 | ID: 22342 | Name: Siphylos
Map: in_sphinx2 | ID: 22377 | Name: Maltyr
Map: in_sphinx2 | ID: 22395 | Name: Quiescent
Map: in_sphinx2 | ID: 22405 | Name: Zerath
Map: in_sphinx3 | ID: 1140 | Name: Marduk
Map: in_sphinx3 | ID: 1146 | Name: Matyr
Map: in_sphinx3 | ID: 1154 | Name: Pasana
Map: in_sphinx3 | ID: 1191 | Name: Mimic
Map: in_sphinx3 | ID: 22371 | Name: Marzorn
Map: in_sphinx3 | ID: 22377 | Name: Maltyr
Map: in_sphinx3 | ID: 22385 | Name: Sarphana
Map: in_sphinx3 | ID: 22416 | Name: Illusorym
Map: in_sphinx4 | ID: 1098 | Name: Anubis
Map: in_sphinx4 | ID: 1149 | Name: Minorous
Map: in_sphinx4 | ID: 1154 | Name: Pasana
Map: in_sphinx4 | ID: 1191 | Name: Mimic
Map: in_sphinx4 | ID: 22329 | Name: Anubyr
Map: in_sphinx4 | ID: 22380 | Name: Minotrax
Map: in_sphinx4 | ID: 22385 | Name: Sarphana
Map: in_sphinx4 | ID: 22416 | Name: Illusorym
Map: in_sphinx5 | ID: 1037 | Name: Side Winder
Map: in_sphinx5 | ID: 1098 | Name: Anubis
Map: in_sphinx5 | ID: 1146 | Name: Matyr
Map: in_sphinx5 | ID: 1154 | Name: Pasana
Map: in_sphinx5 | ID: 1157 | Name: Pharaoh
Map: in_sphinx5 | ID: 1191 | Name: Mimic
Map: in_sphinx5 | ID: 22270 | Name: Serpentis
Map: in_sphinx5 | ID: 22329 | Name: Anubyr
Map: in_sphinx5 | ID: 22377 | Name: Maltyr
Map: in_sphinx5 | ID: 22385 | Name: Sarphana
Map: in_sphinx5 | ID: 22416 | Name: Illusorym
Map: int_land | ID: 1002 | Name: Poring
Map: int_land01 | ID: 1002 | Name: Poring
Map: int_land02 | ID: 1002 | Name: Poring
Map: int_land03 | ID: 1002 | Name: Poring
Map: int_land04 | ID: 1002 | Name: Poring
Map: iz_dun00 | ID: 1066 | Name: Vadon
Map: iz_dun00 | ID: 1068 | Name: Hydra
Map: iz_dun00 | ID: 1070 | Name: Kukre
Map: iz_dun00 | ID: 1084 | Name: Black Mushroom
Map: iz_dun00 | ID: 1141 | Name: Marina
Map: iz_dun00 | ID: 1161 | Name: Plankton
Map: iz_dun00 | ID: 22298 | Name: Vandrus
Map: iz_dun00 | ID: 22302 | Name: Kryxus
Map: iz_dun00 | ID: 22372 | Name: Marisyn
Map: iz_dun00 | ID: 22392 | Name: Aqualith
Map: iz_dun01 | ID: 1066 | Name: Vadon
Map: iz_dun01 | ID: 1067 | Name: Cornutus
Map: iz_dun01 | ID: 1068 | Name: Hydra
Map: iz_dun01 | ID: 1070 | Name: Kukre
Map: iz_dun01 | ID: 1084 | Name: Black Mushroom
Map: iz_dun01 | ID: 1141 | Name: Marina
Map: iz_dun01 | ID: 1161 | Name: Plankton
Map: iz_dun01 | ID: 22298 | Name: Vandrus
Map: iz_dun01 | ID: 22299 | Name: Nucornus
Map: iz_dun01 | ID: 22302 | Name: Kryxus
Map: iz_dun01 | ID: 22372 | Name: Marisyn
Map: iz_dun01 | ID: 22392 | Name: Aqualith
Map: iz_dun02 | ID: 1044 | Name: Obeaune
Map: iz_dun02 | ID: 1067 | Name: Cornutus
Map: iz_dun02 | ID: 1068 | Name: Hydra
Map: iz_dun02 | ID: 1084 | Name: Black Mushroom
Map: iz_dun02 | ID: 1144 | Name: Marse
Map: iz_dun02 | ID: 1264 | Name: Merman
Map: iz_dun02 | ID: 22276 | Name: Obeauter
Map: iz_dun02 | ID: 22299 | Name: Nucornus
Map: iz_dun02 | ID: 22375 | Name: Marsor
Map: iz_dun02 | ID: 22478 | Name: Maridox
Map: iz_dun03 | ID: 1045 | Name: Marc
Map: iz_dun03 | ID: 1068 | Name: Hydra
Map: iz_dun03 | ID: 1069 | Name: Swordfish
Map: iz_dun03 | ID: 1142 | Name: Marine Sphere
Map: iz_dun03 | ID: 1158 | Name: Phen
Map: iz_dun03 | ID: 1264 | Name: Merman
Map: iz_dun03 | ID: 22277 | Name: Marctos
Map: iz_dun03 | ID: 22301 | Name: Sordex
Map: iz_dun03 | ID: 22389 | Name: Aetheron
Map: iz_dun03 | ID: 22478 | Name: Maridox
Map: iz_dun04 | ID: 1065 | Name: Strouf
Map: iz_dun04 | ID: 1068 | Name: Hydra
Map: iz_dun04 | ID: 1069 | Name: Swordfish
Map: iz_dun04 | ID: 1108 | Name: Deviace
Map: iz_dun04 | ID: 1142 | Name: Marine Sphere
Map: iz_dun04 | ID: 1264 | Name: Merman
Map: iz_dun04 | ID: 22297 | Name: Struftus
Map: iz_dun04 | ID: 22301 | Name: Sordex
Map: iz_dun04 | ID: 22339 | Name: Chaotrix
Map: iz_dun04 | ID: 22478 | Name: Maridox
Map: iz_dun05 | ID: 2198 | Name: King Dramoh
Map: iz_dun05 | ID: 2201 | Name: Sropho
Map: iz_dun05 | ID: 2202 | Name: Kraken
Map: iz_dun05 | ID: 2203 | Name: Pot Dofle
Map: iz_dun05 | ID: 2204 | Name: Sedora
Map: iz_dun05 | ID: 23384 | Name: Srophyx
Map: iz_dun05 | ID: 23386 | Name: Crucible Dofle
Map: iz_dun05 | ID: 23387 | Name: Sedorax
Map: jupe_core | ID: 1668 | Name: Archdam
Map: jupe_core | ID: 1670 | Name: Dimik
Map: jupe_core | ID: 1671 | Name: Dimik
Map: jupe_core | ID: 1672 | Name: Dimik
Map: jupe_core | ID: 1673 | Name: Dimik
Map: jupe_core | ID: 1676 | Name: Venatu
Map: jupe_core | ID: 1677 | Name: Venatu
Map: jupe_core | ID: 1678 | Name: Venatu
Map: jupe_core | ID: 1685 | Name: Vesper
Map: jupe_core | ID: 22876 | Name: Archaos
Map: juperos_01 | ID: 1670 | Name: Dimik
Map: juperos_01 | ID: 1671 | Name: Dimik
Map: juperos_01 | ID: 1672 | Name: Dimik
Map: juperos_01 | ID: 1673 | Name: Dimik
Map: juperos_01 | ID: 1676 | Name: Venatu
Map: juperos_01 | ID: 1677 | Name: Venatu
Map: juperos_01 | ID: 1678 | Name: Venatu
Map: juperos_01 | ID: 1679 | Name: Venatu
Map: juperos_02 | ID: 1365 | Name: Apocalypse
Map: juperos_02 | ID: 1676 | Name: Venatu
Map: juperos_02 | ID: 1677 | Name: Venatu
Map: juperos_02 | ID: 1678 | Name: Venatu
Map: juperos_02 | ID: 1679 | Name: Venatu
Map: juperos_02 | ID: 22578 | Name: Apocalyzar
Map: kh_dun01 | ID: 1275 | Name: Alice
Map: kh_dun01 | ID: 1735 | Name: Alicel
Map: kh_dun01 | ID: 1736 | Name: Aliot
Map: kh_dun01 | ID: 1737 | Name: Aliza
Map: kh_dun01 | ID: 1738 | Name: Constant
Map: kh_dun01 | ID: 1745 | Name: Constant
Map: kh_dun01 | ID: 22489 | Name: Aelise
Map: kh_dun01 | ID: 22943 | Name: Aliciael
Map: kh_dun01 | ID: 22944 | Name: Alistor
Map: kh_dun01 | ID: 22945 | Name: Azalian
Map: kh_dun01 | ID: 22946 | Name: Constelos
Map: kh_dun02 | ID: 1734 | Name: Kiel D-01
Map: kh_dun02 | ID: 1735 | Name: Alicel
Map: kh_dun02 | ID: 1736 | Name: Aliot
Map: kh_dun02 | ID: 1737 | Name: Aliza
Map: kh_dun02 | ID: 1738 | Name: Constant
Map: kh_dun02 | ID: 1745 | Name: Constant
Map: kh_dun02 | ID: 22943 | Name: Aliciael
Map: kh_dun02 | ID: 22944 | Name: Alistor
Map: kh_dun02 | ID: 22945 | Name: Azalian
Map: kh_dun02 | ID: 22946 | Name: Constelos
Map: kh_kiehl01 | ID: 1735 | Name: Alicel
Map: kh_kiehl01 | ID: 1736 | Name: Aliot
Map: kh_kiehl01 | ID: 1737 | Name: Aliza
Map: kh_kiehl01 | ID: 1739 | Name: Alicel
Map: kh_kiehl01 | ID: 1740 | Name: Aliot
Map: kh_kiehl01 | ID: 1745 | Name: Constant
Map: kh_kiehl01 | ID: 1746 | Name: Aliza
Map: kh_kiehl01 | ID: 22943 | Name: Aliciael
Map: kh_kiehl01 | ID: 22944 | Name: Alistor
Map: kh_kiehl01 | ID: 22945 | Name: Azalian
Map: lhz_dun01 | ID: 1613 | Name: Metaling
Map: lhz_dun01 | ID: 1627 | Name: Anopheles
Map: lhz_dun01 | ID: 1652 | Name: Egnigem Cenia
Map: lhz_dun01 | ID: 1653 | Name: Wickebine Tres
Map: lhz_dun01 | ID: 1654 | Name: Armeyer Dinze
Map: lhz_dun01 | ID: 1655 | Name: Errende Ebecee
Map: lhz_dun01 | ID: 1656 | Name: Kavach Icarus
Map: lhz_dun01 | ID: 1657 | Name: Laurell Weinder
Map: lhz_dun01 | ID: 1681 | Name: Gemini-S58
Map: lhz_dun01 | ID: 1682 | Name: Remover
Map: lhz_dun01 | ID: 22821 | Name: Ferrix
Map: lhz_dun01 | ID: 22835 | Name: Anophelum
Map: lhz_dun01 | ID: 22860 | Name: Aegnum
Map: lhz_dun01 | ID: 22861 | Name: Wickebis
Map: lhz_dun01 | ID: 22862 | Name: Armezar
Map: lhz_dun01 | ID: 22863 | Name: Ebexon
Map: lhz_dun01 | ID: 22864 | Name: Kavox
Map: lhz_dun01 | ID: 22865 | Name: Laurix
Map: lhz_dun01 | ID: 22890 | Name: Revoker
Map: lhz_dun02 | ID: 1635 | Name: Eremes Guile
Map: lhz_dun02 | ID: 1652 | Name: Egnigem Cenia
Map: lhz_dun02 | ID: 1653 | Name: Wickebine Tres
Map: lhz_dun02 | ID: 1654 | Name: Armeyer Dinze
Map: lhz_dun02 | ID: 1655 | Name: Errende Ebecee
Map: lhz_dun02 | ID: 1656 | Name: Kavach Icarus
Map: lhz_dun02 | ID: 1657 | Name: Laurell Weinder
Map: lhz_dun02 | ID: 1658 | Name: Egnigem Cenia
Map: lhz_dun02 | ID: 1681 | Name: Gemini-S58
Map: lhz_dun02 | ID: 1682 | Name: Remover
Map: lhz_dun02 | ID: 22843 | Name: Eremes Lyre
Map: lhz_dun02 | ID: 22860 | Name: Aegnum
Map: lhz_dun02 | ID: 22861 | Name: Wickebis
Map: lhz_dun02 | ID: 22862 | Name: Armezar
Map: lhz_dun02 | ID: 22863 | Name: Ebexon
Map: lhz_dun02 | ID: 22864 | Name: Kavox
Map: lhz_dun02 | ID: 22865 | Name: Laurix
Map: lhz_dun02 | ID: 22890 | Name: Revoker
Map: lhz_dun03 | ID: 1634 | Name: Seyren Windsor
Map: lhz_dun03 | ID: 1635 | Name: Eremes Guile
Map: lhz_dun03 | ID: 1636 | Name: Howard Alt-Eisen
Map: lhz_dun03 | ID: 1637 | Name: Margaretha Sorin
Map: lhz_dun03 | ID: 1638 | Name: Cecil Damon
Map: lhz_dun03 | ID: 1639 | Name: Kathryne Keyron
Map: lhz_dun03 | ID: 1640 | Name: Lord Knight Seyren
Map: lhz_dun03 | ID: 1641 | Name: Assassin Cross Eremes
Map: lhz_dun03 | ID: 1642 | Name: Whitesmith Howard
Map: lhz_dun03 | ID: 1643 | Name: High Priest Margaretha
Map: lhz_dun03 | ID: 1644 | Name: Sniper Cecil
Map: lhz_dun03 | ID: 1645 | Name: High Wizard Kathryne
Map: lhz_dun03 | ID: 22842 | Name: Syrindor
Map: lhz_dun03 | ID: 22843 | Name: Eremes Lyre
Map: lhz_dun03 | ID: 22844 | Name: Eisenhart
Map: lhz_dun03 | ID: 22845 | Name: Margaros
Map: lhz_dun03 | ID: 22846 | Name: Celeris
Map: lhz_dun03 | ID: 22847 | Name: Kathron
Map: lhz_dun04 | ID: 2221 | Name: Randel
Map: lhz_dun04 | ID: 2222 | Name: Flamel
Map: lhz_dun04 | ID: 2223 | Name: Celia
Map: lhz_dun04 | ID: 2224 | Name: Chen
Map: lhz_dun04 | ID: 2225 | Name: Gertie
Map: lhz_dun04 | ID: 2226 | Name: Alphoccio
Map: lhz_dun04 | ID: 2227 | Name: Trentini
Map: lhz_dun04 | ID: 2228 | Name: Paladin Randel
Map: lhz_dun04 | ID: 2229 | Name: Creator Flamel
Map: lhz_dun04 | ID: 2230 | Name: Professor Celia
Map: lhz_dun04 | ID: 2231 | Name: Champion Chen
Map: lhz_dun04 | ID: 2232 | Name: Stalker Gertie
Map: lhz_dun04 | ID: 2233 | Name: Clown Alphoccio
Map: lhz_dun04 | ID: 2234 | Name: Gypsy Trentini
Map: lhz_dun04 | ID: 23402 | Name: Rundal
Map: lhz_dun04 | ID: 23403 | Name: Ignitus
Map: lhz_dun04 | ID: 23404 | Name: Caelus
Map: lhz_dun04 | ID: 23405 | Name: Chensai
Map: lhz_dun04 | ID: 23406 | Name: Gyrta
Map: lhz_dun04 | ID: 23407 | Name: Alphoxis
Map: lhz_dun04 | ID: 23408 | Name: Trenityn
Map: lhz_fild01 | ID: 1078 | Name: Red Plant
Map: lhz_fild01 | ID: 1080 | Name: Green Plant
Map: lhz_fild01 | ID: 1081 | Name: Yellow Plant
Map: lhz_fild01 | ID: 1162 | Name: Rafflesia
Map: lhz_fild01 | ID: 1215 | Name: Stem Worm
Map: lhz_fild01 | ID: 1613 | Name: Metaling
Map: lhz_fild01 | ID: 22393 | Name: Vermiara
Map: lhz_fild01 | ID: 22439 | Name: Rhizon
Map: lhz_fild01 | ID: 22821 | Name: Ferrix
Map: lhz_fild02 | ID: 1080 | Name: Green Plant
Map: lhz_fild02 | ID: 1081 | Name: Yellow Plant
Map: lhz_fild02 | ID: 1162 | Name: Rafflesia
Map: lhz_fild02 | ID: 1215 | Name: Stem Worm
Map: lhz_fild02 | ID: 1378 | Name: Demon Pungus
Map: lhz_fild02 | ID: 1613 | Name: Metaling
Map: lhz_fild02 | ID: 1692 | Name: Breeze
Map: lhz_fild02 | ID: 22393 | Name: Vermiara
Map: lhz_fild02 | ID: 22439 | Name: Rhizon
Map: lhz_fild02 | ID: 22591 | Name: Sporeus
Map: lhz_fild02 | ID: 22821 | Name: Ferrix
Map: lhz_fild02 | ID: 22900 | Name: Aelus
Map: lhz_fild03 | ID: 1078 | Name: Red Plant
Map: lhz_fild03 | ID: 1080 | Name: Green Plant
Map: lhz_fild03 | ID: 1162 | Name: Rafflesia
Map: lhz_fild03 | ID: 1215 | Name: Stem Worm
Map: lhz_fild03 | ID: 1378 | Name: Demon Pungus
Map: lhz_fild03 | ID: 1613 | Name: Metaling
Map: lhz_fild03 | ID: 1692 | Name: Breeze
Map: lhz_fild03 | ID: 22393 | Name: Vermiara
Map: lhz_fild03 | ID: 22439 | Name: Rhizon
Map: lhz_fild03 | ID: 22591 | Name: Sporeus
Map: lhz_fild03 | ID: 22821 | Name: Ferrix
Map: lhz_fild03 | ID: 22900 | Name: Aelus
Map: lou_dun01 | ID: 1037 | Name: Side Winder
Map: lou_dun01 | ID: 1083 | Name: Shining Plant
Map: lou_dun01 | ID: 1084 | Name: Black Mushroom
Map: lou_dun01 | ID: 1129 | Name: Horong
Map: lou_dun01 | ID: 1306 | Name: Leib Olmai
Map: lou_dun01 | ID: 1381 | Name: Grizzly
Map: lou_dun01 | ID: 1516 | Name: Mi Gao
Map: lou_dun01 | ID: 1517 | Name: Jing Guai
Map: lou_dun01 | ID: 22270 | Name: Serpentis
Map: lou_dun01 | ID: 22360 | Name: Horonix
Map: lou_dun01 | ID: 22519 | Name: Leibolma
Map: lou_dun01 | ID: 22594 | Name: Grizzaur
Map: lou_dun01 | ID: 22724 | Name: Migaos
Map: lou_dun01 | ID: 22725 | Name: Jingrai
Map: lou_dun02 | ID: 1026 | Name: Munak
Map: lou_dun02 | ID: 1191 | Name: Mimic
Map: lou_dun02 | ID: 1512 | Name: Yao Jun
Map: lou_dun02 | ID: 1514 | Name: Zhu Po Long
Map: lou_dun02 | ID: 22260 | Name: Munax
Map: lou_dun02 | ID: 22416 | Name: Illusorym
Map: lou_dun02 | ID: 22720 | Name: Yajuno
Map: lou_dun02 | ID: 22722 | Name: Zubolon
Map: lou_dun03 | ID: 1512 | Name: Yao Jun
Map: lou_dun03 | ID: 1513 | Name: Mao Guai
Map: lou_dun03 | ID: 1514 | Name: Zhu Po Long
Map: lou_dun03 | ID: 1630 | Name: White Lady
Map: lou_dun03 | ID: 1631 | Name: Green Maiden
Map: lou_dun03 | ID: 22720 | Name: Yajuno
Map: lou_dun03 | ID: 22721 | Name: Maugra
Map: lou_dun03 | ID: 22722 | Name: Zubolon
Map: lou_fild01 | ID: 1081 | Name: Yellow Plant
Map: lou_fild01 | ID: 1139 | Name: Mantis
Map: lou_fild01 | ID: 1368 | Name: Geographer
Map: lou_fild01 | ID: 1516 | Name: Mi Gao
Map: lou_fild01 | ID: 22370 | Name: Mantrix
Map: lou_fild01 | ID: 22581 | Name: Geodius
Map: lou_fild01 | ID: 22724 | Name: Migaos
Map: ma_fild01 | ID: 2313 | Name: Tikbalang
Map: ma_fild01 | ID: 2314 | Name: Tiyanak
Map: ma_fild01 | ID: 2316 | Name: Jejeling
Map: ma_fild01 | ID: 23494 | Name: Tikbalus
Map: ma_fild01 | ID: 23495 | Name: Tiyanok
Map: ma_fild01 | ID: 23497 | Name: Jejelix
Map: ma_fild02 | ID: 2309 | Name: Bungisngis
Map: ma_fild02 | ID: 2310 | Name: Engkanto
Map: ma_fild02 | ID: 2312 | Name: Mangkukulam
Map: ma_fild02 | ID: 2315 | Name: Wakwak
Map: ma_fild02 | ID: 2316 | Name: Jejeling
Map: ma_fild02 | ID: 23490 | Name: Gisngar
Map: ma_fild02 | ID: 23491 | Name: Engkaria
Map: ma_fild02 | ID: 23493 | Name: Kulamystic
Map: ma_fild02 | ID: 23496 | Name: Wakral
Map: ma_fild02 | ID: 23497 | Name: Jejelix
Map: mag_dun01 | ID: 1072 | Name: Kaho
Map: mag_dun01 | ID: 1366 | Name: Lava Golem
Map: mag_dun01 | ID: 1367 | Name: Blazer
Map: mag_dun01 | ID: 1381 | Name: Grizzly
Map: mag_dun01 | ID: 1383 | Name: Explosion
Map: mag_dun01 | ID: 22304 | Name: Kahoran
Map: mag_dun01 | ID: 22579 | Name: Magmavor
Map: mag_dun01 | ID: 22580 | Name: Blazyr
Map: mag_dun01 | ID: 22594 | Name: Grizzaur
Map: mag_dun01 | ID: 22596 | Name: Ignitron
Map: mag_dun02 | ID: 1367 | Name: Blazer
Map: mag_dun02 | ID: 1379 | Name: Nightmare Terror
Map: mag_dun02 | ID: 1382 | Name: Diabolic
Map: mag_dun02 | ID: 1384 | Name: Deleter
Map: mag_dun02 | ID: 1385 | Name: Deleter
Map: mag_dun02 | ID: 1387 | Name: Gig
Map: mag_dun02 | ID: 22580 | Name: Blazyr
Map: mag_dun02 | ID: 22592 | Name: Oneiros
Map: mag_dun02 | ID: 22595 | Name: Diablitus
Map: mag_dun02 | ID: 22597 | Name: Eradix
Map: mag_dun02 | ID: 22600 | Name: Gyxos
Map: man_fild01 | ID: 1987 | Name: Centipede
Map: man_fild01 | ID: 1988 | Name: Nepenthes
Map: man_fild01 | ID: 1989 | Name: Hillslion
Map: man_fild01 | ID: 1999 | Name: Centipede Larva
Map: man_fild01 | ID: 23195 | Name: Centidrax
Map: man_fild01 | ID: 23196 | Name: Nepthora
Map: man_fild01 | ID: 23197 | Name: Lithrion
Map: man_fild01 | ID: 23206 | Name: Centipax
Map: man_fild02 | ID: 1986 | Name: Tatacho
Map: man_fild02 | ID: 1987 | Name: Centipede
Map: man_fild02 | ID: 2024 | Name: Bradium Golem
Map: man_fild02 | ID: 23194 | Name: Tachoran
Map: man_fild02 | ID: 23195 | Name: Centidrax
Map: man_fild02 | ID: 23231 | Name: Bradionite
Map: man_fild03 | ID: 1986 | Name: Tatacho
Map: man_fild03 | ID: 1987 | Name: Centipede
Map: man_fild03 | ID: 1989 | Name: Hillslion
Map: man_fild03 | ID: 1990 | Name: Hardrock Mammoth
Map: man_fild03 | ID: 23194 | Name: Tachoran
Map: man_fild03 | ID: 23195 | Name: Centidrax
Map: man_fild03 | ID: 23197 | Name: Lithrion
Map: mjo_dun01 | ID: 1005 | Name: Familiar
Map: mjo_dun01 | ID: 1145 | Name: Martin
Map: mjo_dun01 | ID: 1175 | Name: Tarou
Map: mjo_dun01 | ID: 22243 | Name: Umbrion
Map: mjo_dun01 | ID: 22376 | Name: Martivus
Map: mjo_dun01 | ID: 22402 | Name: Taruke
Map: mjo_dun02 | ID: 1111 | Name: Drainliar
Map: mjo_dun02 | ID: 1121 | Name: Giearth
Map: mjo_dun02 | ID: 1145 | Name: Martin
Map: mjo_dun02 | ID: 1169 | Name: Skeleton Worker
Map: mjo_dun02 | ID: 22342 | Name: Siphylos
Map: mjo_dun02 | ID: 22352 | Name: Gravelax
Map: mjo_dun02 | ID: 22376 | Name: Martivus
Map: mjo_dun02 | ID: 22399 | Name: Kranium
Map: mjo_dun03 | ID: 1121 | Name: Giearth
Map: mjo_dun03 | ID: 1145 | Name: Martin
Map: mjo_dun03 | ID: 1151 | Name: Myst
Map: mjo_dun03 | ID: 1169 | Name: Skeleton Worker
Map: mjo_dun03 | ID: 1209 | Name: Cramp
Map: mjo_dun03 | ID: 22352 | Name: Gravelax
Map: mjo_dun03 | ID: 22376 | Name: Martivus
Map: mjo_dun03 | ID: 22382 | Name: Phantoma
Map: mjo_dun03 | ID: 22399 | Name: Kranium
Map: mjo_dun03 | ID: 22434 | Name: Spasmon
Map: mjolnir_01 | ID: 1018 | Name: Creamy
Map: mjolnir_01 | ID: 1060 | Name: Bigfoot
Map: mjolnir_01 | ID: 1079 | Name: Blue Plant
Map: mjolnir_01 | ID: 1080 | Name: Green Plant
Map: mjolnir_01 | ID: 1083 | Name: Shining Plant
Map: mjolnir_01 | ID: 1103 | Name: Caramel
Map: mjolnir_01 | ID: 1174 | Name: Stainer
Map: mjolnir_01 | ID: 22254 | Name: Cremave
Map: mjolnir_01 | ID: 22292 | Name: Goliathus
Map: mjolnir_01 | ID: 22334 | Name: Carmellion
Map: mjolnir_01 | ID: 22401 | Name: Steinar
Map: mjolnir_02 | ID: 1031 | Name: Poporing
Map: mjolnir_02 | ID: 1033 | Name: Elder Willow
Map: mjolnir_02 | ID: 1057 | Name: Yoyo
Map: mjolnir_02 | ID: 1078 | Name: Red Plant
Map: mjolnir_02 | ID: 1079 | Name: Blue Plant
Map: mjolnir_02 | ID: 1080 | Name: Green Plant
Map: mjolnir_02 | ID: 1128 | Name: Horn
Map: mjolnir_02 | ID: 22264 | Name: Poxus
Map: mjolnir_02 | ID: 22266 | Name: Arborealith
Map: mjolnir_02 | ID: 22289 | Name: Yovian
Map: mjolnir_02 | ID: 22359 | Name: Hordis
Map: mjolnir_03 | ID: 1037 | Name: Side Winder
Map: mjolnir_03 | ID: 1080 | Name: Green Plant
Map: mjolnir_03 | ID: 1083 | Name: Shining Plant
Map: mjolnir_03 | ID: 1139 | Name: Mantis
Map: mjolnir_03 | ID: 1380 | Name: Driller
Map: mjolnir_03 | ID: 22270 | Name: Serpentis
Map: mjolnir_03 | ID: 22370 | Name: Mantrix
Map: mjolnir_03 | ID: 22593 | Name: Borith
Map: mjolnir_04 | ID: 1037 | Name: Side Winder
Map: mjolnir_04 | ID: 1059 | Name: Mistress
Map: mjolnir_04 | ID: 1080 | Name: Green Plant
Map: mjolnir_04 | ID: 1083 | Name: Shining Plant
Map: mjolnir_04 | ID: 1139 | Name: Mantis
Map: mjolnir_04 | ID: 1380 | Name: Driller
Map: mjolnir_04 | ID: 22270 | Name: Serpentis
Map: mjolnir_04 | ID: 22370 | Name: Mantrix
Map: mjolnir_04 | ID: 22593 | Name: Borith
Map: mjolnir_05 | ID: 1078 | Name: Red Plant
Map: mjolnir_05 | ID: 1079 | Name: Blue Plant
